583470804432322562,14568,HAC_write,,2,8507
583470804432322563,14567,HAC_read,,2,8507
583470804574928898,14624,HAC_write,,2,8504
583470804574928899,14623,HAC_read,,2,8504
583470804851752962,14622,HAC_write,,2,8501
583470804851752963,14621,HAC_read,,2,8501
583470805027913730,14620,HAC_write,,2,8498
583470805027913731,14619,HAC_read,,2,8498
583470805065662466,14618,HAC_write,,2,8495
583470805065662467,14617,HAC_read,,2,8495
583470805103411202,15325,HAC_write,,2,8828
583470805103411203,15324,HAC_read,,2,8828
583470805350875138,15331,HAC_write,,2,8618
583470805350875139,15330,HAC_read,,2,8618
583470805392818178,15393,HAC_write,,2,8609
583470805392818179,15392,HAC_read,,2,8609
583470805430566914,15391,HAC_write,,2,8606
583470805430566915,15390,HAC_read,,2,8606
583470805464121346,15389,HAC_write,,2,8603
583470805468315648,15388,HAC_read,,2,8603
583470805510258690,15329,HAC_write,,2,8600
583470805510258691,15328,HAC_read,,2,8600
583470805556396034,15327,HAC_write,,2,8597
583470805556396035,15326,HAC_read,,2,8597
583470805879357441,12884,HAC_write,,2,8705
583470805879357442,12883,HAC_read,,2,8705
583470805992603650,12882,HAC_write,,2,8699
583470805992603651,12881,HAC_read,,2,8699
583470806026158082,12890,HAC_write,,2,8684
583470806026158083,12889,HAC_read,,2,8684
583470806869213186,12888,HAC_write,,2,8459
583470806869213187,12887,HAC_read,,2,8459
583470806911156226,12886,HAC_write,,2,8456
583470806911156227,12885,HAC_read,,2,8456
583470807062151170,12892,HAC_write,,2,8672
583470807062151171,12891,HAC_read,,2,8672
583470807104094210,12872,HAC_write,,2,8648
583470807104094211,12871,HAC_read,,2,8648
583470807146037250,14662,HAC_write,,2,8408
583470807146037251,14661,HAC_read,,2,8408
583470807183785986,14656,HAC_write,,2,8405
583470807183785987,14655,HAC_read,,2,8405
583470807255089154,14616,HAC_write,,2,8402
583470807255089155,14615,HAC_read,,2,8402
583470807297032194,14664,HAC_write,,2,8399
583470807297032195,14663,HAC_read,,2,8399
583470807351558146,14566,HAC_write,,2,8396
583470807351558147,14565,HAC_read,,2,8396
583470807393501186,14658,HAC_write,,2,8393
583470807393501187,14657,HAC_read,,2,8393
583470807431249922,14660,HAC_write,,2,8390
583470807431249923,14659,HAC_read,,2,8390
583470807494164482,15318,lijian,,2,8831
583470807531913218,15321,HAC_write,,2,8612
583470807531913219,15320,HAC_read,,2,8612
583470807594827778,15322,[null],,2,8450
583470807636770818,15336,cisco,,2,8255
583470807724851202,15379,HAC_write,,2,8327
583470807724851203,15378,HAC_read,,2,8327
583470807762599938,15377,HAC_write,,2,8324
583470807762599939,15376,HAC_read,,2,8324
583470807800348674,15375,HAC_write,,2,8321
583470807800348675,15374,HAC_read,,2,8321
583470807833903106,15371,HAC_write,,2,8318
583470807833903107,15370,HAC_read,,2,8318
583470807867457538,15369,HAC_write,,2,8315
583470807867457539,15368,HAC_read,,2,8315
583470807905206274,15367,HAC_write,,2,8312
583470807905206275,15366,HAC_read,,2,8312
583470807947149314,15361,HAC_write,,2,8309
583470807947149315,15360,HAC_read,,2,8309
583470807997480962,15359,HAC_write,,2,8306
583470807997480963,15358,HAC_read,,2,8306
583470808068784130,15191,HAC_write,,2,8303
583470808068784131,15190,HAC_read,,2,8303
583470808123310082,15347,HAC_write,,2,8300
583470808123310083,15346,HAC_read,,2,8300
583470808165253120,15343,HAC_write,,2,8297
583470808165253121,15342,HAC_read,,2,8297
583470808203001858,15349,HAC_write,,2,8294
583470808203001859,15348,HAC_read,,2,8294
583470808236556290,15387,HAC_write,,2,8291
583470808236556291,15386,HAC_read,,2,8291
583470808274305026,15353,HAC_write,,2,8288
583470808274305027,15352,HAC_read,,2,8288
583470808312053762,15385,HAC_write,,2,8285
583470808312053763,15384,HAC_read,,2,8285
583470808349802498,15383,HAC_write,,2,8282
583470808349802499,15382,HAC_read,,2,8282
583470808387551234,15381,HAC_write,,2,8279
583470808387551235,15380,HAC_read,,2,8279
583470808429494274,15357,HAC_write,,2,8276
583470808429494275,15356,HAC_read,,2,8276
583470808467243010,15363,HAC_write,,2,8273
583470808467243011,15362,HAC_read,,2,8273
583470808500797442,15373,HAC_write,,2,8270
583470808500797443,15372,HAC_read,,2,8270
583470808538546178,15365,HAC_write,,2,8267
583470808538546179,15364,HAC_read,,2,8267
583470808572100610,15351,HAC_write,,2,8264
583470808572100611,15350,HAC_read,,2,8264
583470808601460738,15345,HAC_write,,2,8261
583470808601460739,15344,HAC_read,,2,8261
583470808635015170,15355,HAC_write,,2,8258
583470808635015171,15354,HAC_read,,2,8258
583470808970559490,12898,HAC_write,,2,8627
583470808970559491,12897,HAC_read,,2,8627
583470809012502528,12870,HAC_write,,2,8621
583470809012502529,12869,HAC_read,,2,8621
583470809046056962,12868,HAC_write,,2,8339
583470809046056963,12867,HAC_read,,2,8339
583470809079611394,12866,HAC_write,,2,8330
583470809079611395,12865,HAC_read,,2,8330
583470809197051906,12896,HAC_write,,2,8660
583470809197051907,12895,HAC_read,,2,8660
583470809297715202,12864,HAC_write,,2,8342
583470809297715203,12863,HAC_read,,2,8342
583470809322881026,12862,HAC_write,,2,8333
583470809322881027,12861,HAC_read,,2,8333
583470809419350018,12894,HAC_write,,2,8669
583470809419350019,12893,HAC_read,,2,8669
583470809603899394,12860,HAC_write,,2,8345
583470809603899395,12859,HAC_read,,2,8345
583470809633259520,12857,HAC_write,,2,8336
583470809633259521,12855,HAC_read,,2,8336
583470809658425346,12977,db2iread,,2,7774
583470809658425347,12975,czwatch,,2,7774
583470809658425348,12973,czcall,,2,7774
583470809687785474,12903,watch,,2,7771
583470809687785475,12901,cyccall,,2,7771
583470809717145603,15315,root,,2,8188
583470809717145604,15314,csrcb,,2,8188
583470809746505731,15313,view,,2,8184
583470809746505732,15312,root,,2,8184
583470809746505733,15311,csrcb,,2,8184
583470809775865859,13245,view,,2,10240
583470809775865860,13244,sudoroot,,2,10240
583470809775865861,13243,root,,2,10240
583470809809420291,13267,view,,2,10236
583470809809420292,13266,sudoroot,,2,10236
583470809809420293,13265,root,,2,10236
583470809851363331,13242,view,,2,10232
583470809851363332,13241,sudoroot,,2,10232
583470809851363333,13240,root,,2,10232
583470809893306371,13264,view,,2,10228
583470809893306372,13263,sudoroot,,2,10228
583470809893306373,13262,root,,2,10228
583470809931055107,13239,view,,2,10224
583470809931055108,13238,sudoroot,,2,10224
583470809931055109,13237,root,,2,10224
583470809931055110,13235,abs,,2,10224
583470809964609539,13261,view,,2,10220
583470809964609540,13260,sudoroot,,2,10220
583470809964609541,13259,root,,2,10220
583470809964609542,13258,abs,,2,10220
583470809998163971,13732,root,,2,10720
583470809998163972,13731,db2iread,,2,10720
583470810035912707,14851,root,,2,9384
583470810035912708,14849,agree,,2,9384
583470810061078531,12984,view,,2,8068
583470810061078532,12983,sudoroot,,2,8068
583470810061078533,12982,root,,2,8068
583470810061078534,12981,czwatch,,2,8068
583470810061078535,12979,czcb,,2,8068
583470810061078536,12978,czcall,,2,8068
583470810094632963,12990,view,,2,8064
583470810094632964,12989,sudoroot,,2,8064
583470810094632965,12988,root,,2,8064
583470810094632966,12987,czwatch,,2,8064
583470810094632967,12986,czcb,,2,8064
583470810094632968,12985,czcall,,2,8064
583470810216267779,15232,root,,2,9788
583470810254016515,15233,root,,2,9784
583470810295959555,13257,view,,2,8160
583470810295959556,13256,sudoroot,,2,8160
583470810295959557,13255,root,,2,8160
583470810295959558,13254,czafa,,2,8160
583470810346291203,13278,view,,2,8156
583470810346291204,13277,sudoroot,,2,8156
583470810346291205,13276,root,,2,8156
583470810346291206,13275,czafa,,2,8156
583470810384039939,13253,view,,2,7921
583470810384039940,13252,sudoroot,,2,7921
583470810384039941,13251,root,,2,7921
583470810417594371,13274,view,,2,7917
583470810417594372,13273,sudoroot,,2,7917
583470810417594373,13272,root,,2,7917
583470810455343107,13271,view,,2,7913
583470810459537408,13270,sudoroot,,2,7913
583470810459537409,13269,root,,2,7913
583470810459537410,13268,czafa,,2,7913
583470810501480451,13250,view,,2,7909
583470810501480452,13249,sudoroot,,2,7909
583470810501480453,13248,root,,2,7909
583470810501480454,13246,czafa,,2,7909
583470810539229187,13328,sudoroot,,2,7905
583470810539229188,13327,root,,2,7905
583470810539229189,13326,artery,,2,7905
583470810572783619,13322,sudoroot,,2,7901
583470810572783620,13321,root,,2,7901
583470810572783621,13320,artery,,2,7901
583470810610532355,13325,sudoroot,,2,7897
583470810610532356,13324,root,,2,7897
583470810610532357,13323,icomini,,2,7897
583470810648281091,13331,sudoroot,,2,7893
583470810648281092,13330,root,,2,7893
583470810648281093,13329,icomini,,2,7893
583470810686029824,14730,administrator,,2,11054
583470810719584258,13229,administrator,,2,10916
583470810757332995,13205,view,,2,9244
583470810757332996,13204,sudoroot,,2,9244
583470810757332997,13203,root,,2,9244
583470810811858946,13221,root,,2,9092
583470810862190595,13220,view,,2,8248
583470810862190596,13219,sudoroot,,2,8248
583470810862190597,13218,root,,2,8248
583470810862190598,13217,easymis,,2,8248
583470810862190599,13215,db2czxd,,2,8248
583470810933493763,13234,view,,2,8244
583470810933493764,13233,sudoroot,,2,8244
583470810933493765,13232,root,,2,8244
583470810933493766,13231,easymis,,2,8244
583470810933493767,13230,db2czxd,,2,8244
583470810975436803,13211,view,,2,8152
583470810975436804,13210,sudoroot,,2,8152
583470810975436805,13209,root,,2,8152
583470810975436806,13207,easymis,,2,8152
583470810975436807,13206,db2inst1,,2,8152
583470811013185539,13225,view,,2,7889
583470811013185540,13224,sudoroot,,2,7889
583470811013185541,13223,root,,2,7889
583470811013185542,13222,easymis,,2,7889
583470811046739971,14308,was,,2,9772
583470811046739972,14307,root,,2,9772
583470811080294403,14265,was,,2,9768
583470811080294404,14264,root,,2,9768
583470811109654530,14312,ssl,,2,8845
583470811151597570,14266,ssl,,2,8842
583470811193540611,14333,was,,2,7885
583470811193540612,14332,view,,2,7885
583470811193540613,14331,sudoroot,,2,7885
583470811193540614,14330,root,,2,7885
583470811239677955,14373,was,,2,7881
583470811239677956,14372,view,,2,7881
583470811239677957,14371,sudoroot,,2,7881
583470811239677958,14370,root,,2,7881
583470811290009603,13283,view,,2,7877
583470811290009604,13282,sudoroot,,2,7877
583470811290009605,13281,root,,2,7877
583470811290009606,13279,pmbs,,2,7877
583470811331952643,13304,view,,2,7873
583470811331952644,13303,sudoroot,,2,7873
583470811331952645,13302,root,,2,7873
583470811331952646,13301,pmbs,,2,7873
583470811365507075,13319,was,,2,10588
583470811365507076,13318,view,,2,10588
583470811365507077,13317,sudoroot,,2,10588
583470811365507078,13316,root,,2,10588
583470811365507079,13315,czposp,,2,10588
583470811432615939,13289,was,,2,10584
583470811432615940,13288,view,,2,10584
583470811432615941,13287,sudoroot,,2,10584
583470811432615942,13286,root,,2,10584
583470811432615943,13284,czposp,,2,10584
583470811461976067,13309,was,,2,10580
583470811461976068,13308,view,,2,10580
583470811461976069,13307,sudoroot,,2,10580
583470811461976070,13306,root,,2,10580
583470811461976071,13305,czposp,,2,10580
583470811495530499,13292,view,,2,8224
583470811495530500,13291,sudoroot,,2,8224
583470811495530501,13290,root,,2,8224
583470811533279235,13314,view,,2,8220
583470811533279236,13313,sudoroot,,2,8220
583470811533279237,13312,root,,2,8220
583470811533279238,13310,czydfk,,2,8220
583470811583610883,14865,root,,2,9104
583470811726217219,14225,sudoroot,,2,9100
583470811726217220,14224,root,,2,9100
583470811726217221,14222,exbadm,,2,9100
583470811759771651,14864,view,,2,10500
583470811759771652,14863,sudoroot,,2,10500
583470811759771653,14862,root,,2,10500
583470811793326082,14922,view,,2,10496
583470811793326083,14921,sudoroot,,2,10496
583470811793326084,14920,root,,2,10496
583470811831074819,13228,view,,2,9764
583470811831074820,13227,sudoroot,,2,9764
583470811831074821,13226,root,,2,9764
583470811864629251,13214,view,,2,9760
583470811864629252,13213,sudoroot,,2,9760
583470811864629253,13212,root,,2,9760
583470811889795074,13856,administrator,,2,10919
583470811919155203,13852,sudoroot,,2,9096
583470811919155204,13851,root,,2,9096
583470811952709635,15069,view,,2,9816
583470811952709636,15068,sudoroot,,2,9816
583470811952709637,15067,root,,2,9816
583470811986264067,15079,view,,2,9812
583470811986264068,15078,sudoroot,,2,9812
583470811986264069,15077,root,,2,9812
583470812015624195,13867,worker,,2,9808
583470812019818496,13866,sudoroot,,2,9808
583470812019818497,13865,root,,2,9808
583470812053372931,13844,sudoroot,,2,9780
583470812053372932,13843,root,,2,9780
583470812053372933,13842,aml,,2,9780
583470812078538755,13841,sudoroot,,2,9776
583470812078538756,13840,root,,2,9776
583470812078538757,13838,aml,,2,9776
583470812116287490,13847,view,,2,10684
583470812116287491,13846,sudoroot,,2,10684
583470812116287492,13845,root,,2,10684
583470812158230531,13850,view,,2,10504
583470812158230532,13849,sudoroot,,2,10504
583470812158230533,13848,root,,2,10504
583470812195979267,13300,was,,2,10536
583470812195979268,13299,view,,2,10536
583470812195979269,13298,sudoroot,,2,10536
583470812195979270,13297,root,,2,10536
583470812237922307,13296,was,,2,10532
583470812237922308,13295,view,,2,10532
583470812237922309,13294,sudoroot,,2,10532
583470812237922310,13293,root,,2,10532
583470812275671042,13855,administrator,,2,11021
583470812309225474,13854,administrator,,2,11003
583470812346974210,13853,administrator,,2,11000
583470812376334339,13864,was,,2,10596
583470812376334340,13863,view,,2,10596
583470812376334341,13862,sudoroot,,2,10596
583470812376334342,13861,root,,2,10596
583470812376334343,13859,db2czdz,,2,10596
583470812376334344,13857,czdz,,2,10596
583470812405694467,13874,was,,2,10592
583470812405694468,13873,view,,2,10592
583470812405694469,13872,sudoroot,,2,10592
583470812405694470,13871,root,,2,10592
583470812405694471,13870,db2czdz,,2,10592
583470812405694472,13869,czdz,,2,10592
583470812502163461,15802,administrator,,1,11009
583470812523134978,13734,administrator,,2,10967
583470812552495106,13740,administrator,,2,10823
583470812586049538,13738,sysadmin,,2,10820
583470812586049539,13736,netadmin,,2,10820
583470812586049540,13735,administrator,,2,10820
583470812623798275,14817,view,,2,9948
583470812623798276,14816,sudoroot,,2,9948
583470812623798277,14815,root,,2,9948
583470812653158403,14475,view,,2,9164
583470812653158404,14474,sudoroot,,2,9164
583470812653158405,14473,root,,2,9164
583470812716072963,13025,view,,2,8056
583470812716072964,13024,sudoroot,,2,8056
583470812716072965,13023,root,,2,8056
583470812716072966,13022,icomini,,2,8056
583470812716072967,13021,cardusr,,2,8056
583470812745433091,13010,was,,2,8028
583470812745433092,13009,view,,2,8028
583470812745433093,13007,sunfrs,,2,8028
583470812745433094,13005,suncard,,2,8028
583470812745433095,13004,sudoroot,,2,8028
583470812745433096,13003,root,,2,8028
583470812774793219,13031,was,,2,8024
583470812774793220,13030,view,,2,8024
583470812774793221,13029,sunfrs,,2,8024
583470812774793222,13028,suncard,,2,8024
583470812774793223,13027,sudoroot,,2,8024
583470812774793224,13026,root,,2,8024
583470812799959043,14208,view,,2,10732
583470812799959044,14207,sudoroot,,2,10732
583470812799959045,14206,root,,2,10732
583470812799959046,14204,itmuser,,2,10732
583470812799959047,14203,ctmagt,,2,10732
583470812799959048,14201,cama,,2,10732
583470812799959049,14200,afe,,2,10732
583470812833513475,13408,view,,2,10696
583470812833513476,13407,sudoroot,,2,10696
583470812833513477,13406,root,,2,10696
583470812833513478,13404,afe,,2,10696
583470812867067907,13461,view,,2,10692
583470812867067908,13460,sudoroot,,2,10692
583470812867067909,13459,root,,2,10692
583470812867067910,13458,afe,,2,10692
583470812892233731,13416,view,,2,9876
583470812892233732,13415,sudoroot,,2,9876
583470812892233733,13414,root,,2,9876
583470812892233734,13413,abs,,2,9876
583470812921593859,13372,view,,2,9872
583470812921593860,13371,sudoroot,,2,9872
583470812921593861,13370,root,,2,9872
583470812921593862,13369,abs,,2,9872
583470812942565379,13420,view,,2,9868
583470812942565380,13419,sudoroot,,2,9868
583470812942565381,13418,root,,2,9868
583470812942565382,13417,abs,,2,9868
583470812976119811,13376,view,,2,9864
583470812976119812,13375,sudoroot,,2,9864
583470812976119813,13374,root,,2,9864
583470812976119814,13373,abs,,2,9864
583470813009674243,13457,view,,2,9652
583470813009674244,13456,sudoroot,,2,9652
583470813009674245,13455,root,,2,9652
583470813009674246,13454,afe,,2,9652
583470813043228675,14725,view,,2,9648
583470813043228676,14724,sudoroot,,2,9648
583470813043228677,14723,root,,2,9648
583470813043228678,14722,afe,,2,9648
583470813072588803,14745,view,,2,9644
583470813072588804,14744,sudoroot,,2,9644
583470813072588805,14743,root,,2,9644
583470813072588806,14742,afe,,2,9644
583470813101948931,14729,view,,2,9640
583470813101948932,14728,sudoroot,,2,9640
583470813101948933,14727,root,,2,9640
583470813101948934,14726,afe,,2,9640
583470813127114755,15214,view,,2,9532
583470813127114756,15213,sudoroot,,2,9532
583470813127114757,15212,root,,2,9532
583470813127114758,15211,afe,,2,9532
583470813156474883,15195,view,,2,9528
583470813156474884,15194,sudoroot,,2,9528
583470813156474885,15193,root,,2,9528
583470813156474886,15192,afe,,2,9528
583470813185835011,14997,view,,2,8232
583470813185835012,14996,sudoroot,,2,8232
583470813185835013,14995,root,,2,8232
583470813185835014,14994,afa,,2,8232
583470813215195139,13399,view,,2,8108
583470813215195140,13398,sudoroot,,2,8108
583470813215195141,13397,root,,2,8108
583470813215195142,13396,afa,,2,8108
583470813252943875,13388,view,,2,8100
583470813252943876,13387,sudoroot,,2,8100
583470813252943877,13386,root,,2,8100
583470813252943878,13385,afa,,2,8100
583470813286498307,13435,view,,2,8092
583470813286498308,13434,utan,,2,8092
583470813286498309,13433,sudoroot,,2,8092
583470813286498310,13432,root,,2,8092
583470813286498311,13430,db2gjjs,,2,8092
583470813286498312,13429,afa,,2,8092
583470813320052739,13446,view,,2,8076
583470813320052740,13445,sudoroot,,2,8076
583470813320052741,13444,root,,2,8076
583470813320052742,13443,pmbs,,2,8076
583470813320052743,13442,afa,,2,8076
583470813349412867,13384,view,,2,7981
583470813349412868,13383,sudoroot,,2,7981
583470813349412869,13382,root,,2,7981
583470813349412870,13380,afa,,2,7981
583470813382967299,13428,view,,2,7977
583470813382967300,13427,sudoroot,,2,7977
583470813382967301,13426,root,,2,7977
583470813382967302,13425,afa,,2,7977
583470813420716035,14701,view,,2,9824
583470813420716036,14700,root,,2,9824
583470813462659074,14704,zost,,2,8965
583470813462659075,14703,view,,2,8965
583470813462659076,14702,root,,2,8965
583470813500407810,13752,administrator,,2,11045
583470813559128067,13355,view,,2,8168
583470813559128068,13354,sudoroot,,2,8168
583470813559128069,13353,secu,,2,8168
583470813559128070,13352,root,,2,8168
583470813596876803,15064,view,,2,8164
583470813596876804,15063,sudoroot,,2,8164
583470813596876805,15062,root,,2,8164
583470813630431235,13336,view,,2,8140
583470813630431236,13335,sudoroot,,2,8140
583470813630431237,13333,secu,,2,8140
583470813630431238,13332,root,,2,8140
583470813659791363,13339,view,,2,8136
583470813659791364,13338,sudoroot,,2,8136
583470813659791365,13337,root,,2,8136
583470813697540099,13358,view,,2,8132
583470813697540100,13357,sudoroot,,2,8132
583470813697540101,13356,root,,2,8132
583470813739483139,15074,view,,2,7821
583470813739483140,15073,sudoroot,,2,7821
583470813739483141,15072,secu,,2,7821
583470813739483142,15071,root,,2,7821
583470813768843267,15242,sudoroot,,2,8228
583470813768843268,15241,root,,2,8228
583470813802397698,15298,view,,2,8212
583470813802397699,15297,sudoroot,,2,8212
583470813802397700,15296,root,,2,8212
583470813802397701,15295,csrcb,,2,8212
583470813831757827,15310,root,,2,8192
583470813831757828,15309,db2irun,,2,8192
583470813831757829,15308,csrcb,,2,8192
583470813856923651,12910,view,,2,7861
583470813856923652,12908,sudoroot,,2,7861
583470813856923653,12907,root,,2,7861
583470813856923654,12905,csrcb,,2,7861
583470813890478083,12942,view,,2,7857
583470813890478084,12941,sudoroot,,2,7857
583470813890478085,12940,root,,2,7857
583470813890478086,12939,db2iread,,2,7857
583470813890478087,12938,csrcb,,2,7857
583470813919838211,12929,watch,,2,7853
583470813919838212,12928,view,,2,7853
583470813919838213,12927,sudoroot,,2,7853
583470813919838214,12926,root,,2,7853
583470813919838215,12925,db2iread,,2,7853
583470813919838216,12924,cyccall,,2,7853
583470813919838217,12923,csrcb,,2,7853
583470813949198339,12922,watch,,2,7849
583470813949198340,12921,view,,2,7849
583470813949198341,12920,sudoroot,,2,7849
583470813949198342,12919,root,,2,7849
583470813949198343,12917,db2iread,,2,7849
583470813949198344,12916,cyccall,,2,7849
583470813949198345,12915,csrcb,,2,7849
583470813982752771,12937,view,,2,7845
583470813982752772,12936,sudoroot,,2,7845
583470813982752773,12935,root,,2,7845
583470813982752774,12934,csrcb,,2,7845
583470814020501507,12914,view,,2,7841
583470814020501508,12913,sudoroot,,2,7841
583470814020501509,12912,root,,2,7841
583470814054055939,12933,view,,2,7837
583470814054055940,12932,sudoroot,,2,7837
583470814054055941,12931,root,,2,7837
583470814058250240,12930,csrcb,,2,7837
583470814091804675,12947,view,,2,7833
583470814091804676,12946,sudoroot,,2,7833
583470814091804677,12945,root,,2,7833
583470814091804678,12944,db2iread,,2,7833
583470814091804679,12943,csrcb,,2,7833
583470814129553411,14417,view,,2,7829
583470814129553412,14416,sudoroot,,2,7829
583470814129553413,14415,root,,2,7829
583470814129553414,14413,db2irun,,2,7829
583470814163107843,15341,view,,2,7825
583470814163107844,15340,sudoroot,,2,7825
583470814163107845,15339,root,,2,7825
583470814163107846,15338,db2irun,,2,7825
583470814196662275,14336,view,,2,10552
583470814196662276,14335,sudoroot,,2,10552
583470814196662277,14334,root,,2,10552
583470814230216705,14376,view,,2,10548
583470814230216706,14375,sudoroot,,2,10548
583470814230216707,14374,root,,2,10548
583470814259576835,14248,view,,2,10544
583470814259576836,14247,sudoroot,,2,10544
583470814259576837,14246,root,,2,10544
583470814288936963,14285,view,,2,10540
583470814288936964,14284,sudoroot,,2,10540
583470814288936965,14283,root,,2,10540
583470814322491395,13465,view,,2,9636
583470814322491396,13464,sudoroot,,2,9636
583470814322491397,13463,root,,2,9636
583470814322491398,13462,afe,,2,9636
583470814356045827,13412,view,,2,9632
583470814356045828,13411,sudoroot,,2,9632
583470814356045829,13410,root,,2,9632
583470814356045830,13409,afe,,2,9632
583470814389600259,14169,view,,2,7817
583470814389600260,14168,sudoroot,,2,7817
583470814389600261,14167,root,,2,7817
583470814439931907,14178,view,,2,7813
583470814439931908,14177,sudoroot,,2,7813
583470814439931909,14176,root,,2,7813
583470814481874947,14004,view,,2,10108
583470814481874948,14003,sudoroot,,2,10108
583470814481874949,14002,root,,2,10108
